time,A Feed,D Feed,E Feed,A and C Feed,Recycle Flow,Reactor Feed Rate,Reactor Pressure,Reactor Level,Reactor Temperature,Purge Rate,Product Sep Temp,Product Sep Level,Product Sep Pressure,Product Sep Underflow,Stripper Level,Stripper Pressure,Stripper Underflow,Stripper Temp,Stripper Steam Flow,Compressor Work,Reactor Coolant Temp,Separator Coolant Temp,Component A to Reactor,Component B to Reactor,Component C to Reactor,Component D to Reactor,Component E to Reactor,Component F to Reactor,Component A in Purge,Component B in Purge,Component C in Purge,Component D in Purge,Component E in Purge,Component F in Purge,Component G in Purge,Component H in Purge,Component D in Product,Component E in Product,Component F in Product,Component G in Product,Component H in Product,D feed load,E feed load,A feed load,A and C feed load,Compressor recycle valve,Purge valve,Separator liquid load,Stripper liquid load,Stripper steam valve,Reactor coolant load,Condenser coolant load,t2_stat,anomaly,t2_time,t2_A Feed,t2_D Feed,t2_E Feed,t2_A and C Feed,t2_Recycle Flow,t2_Reactor Feed Rate,t2_Reactor Pressure,t2_Reactor Level,t2_Reactor Temperature,t2_Purge Rate,t2_Product Sep Temp,t2_Product Sep Level,t2_Product Sep Pressure,t2_Product Sep Underflow,t2_Stripper Level,t2_Stripper Pressure,t2_Stripper Underflow,t2_Stripper Temp,t2_Stripper Steam Flow,t2_Compressor Work,t2_Reactor Coolant Temp,t2_Separator Coolant Temp,t2_Component A to Reactor,t2_Component B to Reactor,t2_Component C to Reactor,t2_Component D to Reactor,t2_Component E to Reactor,t2_Component F to Reactor,t2_Component A in Purge,t2_Component B in Purge,t2_Component C in Purge,t2_Component D in Purge,t2_Component E in Purge,t2_Component F in Purge,t2_Component G in Purge,t2_Component H in Purge,t2_Component D in Product,t2_Component E in Product,t2_Component F in Product,t2_Component G in Product,t2_Component H in Product,t2_D feed load,t2_E feed load,t2_A feed load,t2_A and C feed load,t2_Compressor recycle valve,t2_Purge valve,t2_Separator liquid load,t2_Stripper liquid load,t2_Stripper steam valve,t2_Reactor coolant load,t2_Condenser coolant load
21.35,0.23677,3606.3,4507.3,9.3426,27.054,42.383,2704.6,74.679,120.41,0.34116,79.96,49.496,2633.9,25.014,50.576,3102.5,24.181,66.286,241.52,342.38,92.692,77.016,32.4,8.8377,26.533,6.9152,18.891,1.6221,33.131,13.89,23.721,1.134,18.284,2.2973,4.7699,2.2423,0.027543,0.8028,0.10147,53.716,42.898,63.202,53.907,23.017,61.526,22.188,39.906,36.617,47.867,51.058,41.659,15.184,52.040700154552184,True,6.256229361948715,203.2036343464114,10.864564337974373,3.6363915765584216,31.170827157816948,5.483703934924174,3.4518729186966177,1.385481415684657,1.7802136972607625,2.048580327964361,5.595520986846821,0.3082008558596645,1.4820457351816707,1.5741349578908521,0.9255554518254692,1.5482295792235952,1.2864408561258056,7.9933778501927195,21.450179623234817,16.949579345457785,2.608229567128306,10.152230378147129,6.791180631807675,0.05426520991399733,1.5177591717461307,1.666698355387388,2.6272785865006587,5.136076589588661,5.22840024240161,1.822394681661705,4.734818946310522,3.764357755241821,7.085706866444917,1.7839354462074495,31.201358486317975,4.532558229209455,4.904196418419039,3.7143741085387436,4.855764060321802,3.4613950268516698,0.20567102174684956,10.866794338760943,0.2214896852940211,5.2442730917626665,202.3898900614171,15.796644461380499,2.946383947453912,6.872607640742489,1.4824498896723868,1.5469277079386343,20.158826040545126,3.6572524802329154,8.170797051536308
21.4,0.23549,3650.4,4499.6,9.3633,26.757,42.299,2710.0,75.097,120.26,0.34365,80.033,50.879,2637.9,26.899,51.006,3104.0,23.155,66.199,242.47,342.65,96.561,77.611,32.4,8.8377,26.533,6.9152,18.891,1.6221,33.131,13.89,23.721,1.134,18.284,2.2973,4.7699,2.2423,0.027543,0.8028,0.10147,53.716,42.898,62.443,53.999,23.143,61.565,22.557,39.602,40.687,48.861,50.708,36.89,17.569,106.62185262341073,True,6.408163691235876,201.96467489153892,3.0195439815742957,4.343281502702704,31.283058098856678,5.394458188551167,1.9362221905683636,0.5969089403882472,3.5244404111640764,0.008733523687053008,4.77455161518102,3.0239549012746556,2.5268725252932414,0.7470133568084416,12.590914816400373,3.168045905684517,0.7763787388462791,1.1369530946982798,21.46464562709348,18.05250867626226,2.691335673071536,3.025561652941093,6.177526505454566,0.049134534712893765,1.5091556787842124,1.6600079340983471,2.6775520952243608,4.388483308354695,5.431713067478626,1.798275744459716,5.042274304927755,3.3621502706793587,7.272402240665182,1.828377689659399,32.590473829430856,4.281689671608464,5.095141756528696,4.091097571435849,4.743127836180759,3.331038134740549,0.2148669084804544,12.118346082449202,7.434548806663159,3.718249999985186,202.49982990753546,15.76540909776982,2.14408789607862,7.9258584550547555,2.5266920707482834,3.1689584604911802,20.135373499733262,3.974259571908287,1.3863054778773178
21.450000000000003,0.21275,3619.4,4478.0,9.352,27.028,42.178,2710.6,75.201,120.62,0.34792,80.216,52.105,2639.5,24.577,49.717,3106.3,23.08,66.202,241.96,342.51,93.036,77.721,32.129,8.7895,26.798,6.8569,18.262,1.7122,33.012,13.758,24.251,1.289,17.782,2.2629,4.8456,2.2969,0.027543,0.8028,0.10147,53.716,42.898,63.188,54.004,20.899,62.653,22.753,41.481,44.296,45.878,50.485,47.621,17.728,185.34172081770652,True,6.271931362937167,191.57495300914346,7.948848379748026,7.131806407725968,27.19337298700799,4.929433115819535,8.802191931539502,0.10421923508986293,3.646644110020511,0.00770888303729358,2.4830072437947104,5.062942875128546,6.739671330357016,0.3827014707789589,3.277049692177336,1.0572971331799144,0.3399688156549744,0.6362806367628648,20.41726600883067,16.282416250098063,2.664193098776934,3.3350944581729816,7.47427480018862,6.240564125047634,4.3039152015582625,5.671577836027681,0.40703409849360134,6.669594275870655,40.328406714090214,2.91718639130511,2.1738182796445726,2.6436487149501873,1.9408970465855178,12.1759417288776,23.467636666080598,3.340215920216237,1.02522166975096,4.1989290335157206,4.328235413265442,3.2890913721995636,0.20049195469832135,10.556712166108793,0.08929743101309011,4.240844744491362,190.91510047352105,9.659936672972748,0.10952450951958964,1.3095207038215386,6.740903013138534,1.0559977816468777,17.98288849007616,0.4883114590378926,0.8964359167086609
21.5,0.21056,3671.8,4533.4,9.4057,27.078,42.214,2710.9,75.608,120.1,0.347,80.144,52.175,2639.2,23.964,49.669,3105.8,22.591,66.216,241.51,342.21,95.823,77.316,32.129,8.7895,26.798,6.8569,18.262,1.7122,33.012,13.758,24.251,1.289,17.782,2.2629,4.8456,2.2969,0.027543,0.8028,0.10147,53.716,42.898,62.286,53.34,21.115,63.506,22.531,41.593,44.499,45.769,50.257,31.595,18.912,330.6988534771991,True,6.827902260636401,193.68422263384016,0.050024257673914406,0.6753695959326386,29.187910327059818,4.294033398886867,5.467665863339611,0.3434509623504641,10.573120527936421,0.008684074127099073,2.874821998807188,4.842837212019928,7.406007844018775,0.48729514955345243,6.769491467200529,1.2594617948004894,0.36997178130131503,2.3221288130519695,21.947031958372758,16.818002226234512,4.007620347994184,4.598531000583251,0.8785278514752782,6.5955185185441545,4.521307848081725,5.734625349231935,0.41207449015144,7.095861851020693,41.67739665007227,3.428100704241221,2.225899796494831,2.829646885197217,2.0374667489596363,13.93288482920195,23.385259321129436,3.6800663980814092,1.1434886268081403,4.351980120300422,4.844044733609396,3.3186978401243956,0.20791764657179998,12.293721781277698,9.18448660455232,14.96094365426884,195.46434125952175,7.023598747636228,2.3104289102922753,0.9709549588537321,7.405056518103263,1.2598373057589056,18.52104208614077,10.392568057272388,2.0971349415284117
21.55,0.23766,3668.5,4551.4,9.5461,26.711,42.318,2711.5,75.028,120.77,0.33506,79.999,48.948,2640.3,25.359,49.456,3107.3,22.701,66.155,239.85,342.47,93.766,77.079,31.955,8.8184,26.184,6.8181,18.695,1.6645,33.163,13.88,24.177,1.4694,18.13,2.2678,4.7977,2.3731,0.026869,0.81904,0.09923,54.076,44.436,62.851,54.705,23.452,58.696,22.357,39.501,35.004,45.275,49.877,51.836,18.679,484.03328311187875,True,7.157997800529931,209.28733685186523,0.5958112874443774,1.6624617333702558,16.461904033498172,4.714221137635292,3.344102011028462,0.2842366612274001,0.3080187663576929,4.860064895415681,8.3583990612206,2.3097855384164063,3.279564095882149,0.4773914356295344,1.2233505897721795,1.8617646389731237,0.23443375721677992,1.5122454454023917,21.941047948726183,17.761224768928567,2.917794548736809,2.7099633561175858,5.437497866733503,11.447100624783902,2.609173881366649,6.363653352349482,2.212190823070526,1.7132403171912072,21.32088694207301,1.179589385384435,4.57146413789721,0.8525105593073696,14.13884936919066,4.160691631418532,25.924758947816066,0.2906263063088106,9.616192405443295,3.7439769029541417,0.7966899330355727,2.561288072659876,3.940011030468988,6.5967023958218025,3.1589510016982127,5.660590199543167,210.04719812192906,33.21200811067568,3.3568830943462107,8.421562308535986,3.28104594386252,1.8621485760056498,19.738014711912378,1.9780925979899777,1.3710865607964848
21.6,0.23772,3672.9,4596.7,9.5108,27.103,42.523,2709.1,75.221,120.03,0.33499,79.812,49.969,2638.7,24.164,47.939,3106.7,22.902,66.051,240.95,342.86,94.796,77.162,31.955,8.8184,26.184,6.8181,18.695,1.6645,33.163,13.88,24.177,1.4694,18.13,2.2678,4.7977,2.3731,0.026869,0.81904,0.09923,54.076,44.436,62.776,54.162,23.446,59.129,22.462,39.509,38.009,41.765,49.406,30.913,18.215,480.6658926743622,True,7.221816394489629,209.42503277465903,0.033811651919145744,11.633789776046438,20.129344533543584,5.683982351739605,2.610813971471523,0.7610807794319379,4.743197850935558,4.559615403798076,8.386359990058352,0.8840487737787389,0.18108290743809868,0.6581158399282404,5.544654281469587,7.957878797816367,0.20412758328956887,0.3890526205969597,20.739667762100183,18.51580456150863,2.101402649629291,2.527626143555102,2.1249174289280934,11.013432377516253,2.6354158536707133,6.256981026282733,2.2915587422895762,1.8259436473695891,21.448492796716533,1.2878947306036073,4.807863675779966,0.9041779636610933,14.713424692217151,4.404075547745852,26.27353718867938,0.3063819692300673,9.893624735539111,3.8652142542920083,0.855442945183011,2.559341088832325,4.156809031132891,7.06395505022221,4.175821499976519,2.8754011080364617,210.29155843537086,32.07843034012648,2.3461849268000456,8.416668509987545,0.18109061045011607,7.957392546848729,18.80499221127765,2.816582460417044,0.25944103617121467
21.65,0.25656,3672.0,4529.9,9.2912,27.183,42.664,2713.0,75.021,120.72,0.3499,79.896,51.209,2642.1,24.422,49.601,3109.0,22.455,65.994,238.84,342.18,95.078,77.324,32.44,8.8757,26.339,6.8292,18.214,1.6543,32.609,13.785,24.365,1.3295,18.439,2.28,4.9035,2.2478,0.026869,0.81904,0.09923,54.076,44.436,63.174,53.948,25.213,61.945,22.676,40.961,41.659,45.611,49.225,50.534,19.269,410.02426596514823,True,7.287607988745744,220.90930180650633,0.15496844742222313,1.640429723602088,35.142387542235554,9.779534218848397,7.669448876758297,0.21986881335811737,0.2317999317074953,2.3490101013458906,1.604938240733316,1.248247617232137,3.7286951727566624,0.1819548394520476,3.9692270444613422,1.4655687565212432,0.3150508112960966,3.151894265463915,20.109952806974153,16.89585495049727,3.8811746167831047,0.3321804186863602,0.6102842236049352,1.2058961680296072,0.7895961885439977,3.3658866001628343,1.6732567580004556,7.0158739900974325,17.716759280102533,9.562022294672303,0.1498817585819051,3.5487248570250647,4.837867906444831,1.035079266827704,30.01102333989545,10.142855397181952,3.9194573816461418,3.592363703146372,0.86094445425345,2.2671877874741484,4.03545976811605,6.784813817623238,0.11072079521551166,5.912313394842021,221.37303099244735,12.780029400103588,1.539477254136137,2.6297562007447417,3.729220440844405,1.4648096693954336,18.08984884100848,0.16901415607419049,3.032492876868708
21.700000000000003,0.25538,3667.5,4512.5,9.3204,26.898,42.542,2711.9,74.365,120.13,0.34555,80.051,50.429,2641.3,24.564,49.647,3109.8,22.661,65.94,236.64,342.54,93.447,77.552,32.44,8.8757,26.339,6.8292,18.214,1.6543,32.609,13.785,24.365,1.3295,18.439,2.28,4.9035,2.2478,0.026869,0.81904,0.09923,54.076,44.436,63.25,54.156,25.328,62.923,22.316,41.492,39.363,45.717,49.051,33.214,18.755,395.8292661571799,True,7.103932392746108,219.9746292028321,0.8558739355762965,3.580517825913953,32.67492328405727,0.6839514077236502,1.8702264627599423,0.2661687582640311,5.484111752205713,2.249228061449778,3.198251689518898,3.293747748472843,1.1304654959991354,0.18264335924425992,3.2018186402044093,1.3100735887752977,1.3594499166062939,1.8295410557067948,18.94306144211247,15.346786310867822,2.308504209793754,1.2689252180144985,6.088528573706018,1.2235331511557808,0.7469000496593198,3.339020935730869,1.6268125584542212,6.833873448328661,17.518281316313015,9.273730114224303,0.15253918837797734,3.4672409143745293,4.889301908796186,1.0492039867526863,29.3815063576891,10.060504615871173,3.819803013301864,3.497579470172724,0.8277625974134787,2.2204342821757495,4.053854841679843,6.399130307529617,0.381448483770283,2.895307741925729,221.2733781461714,8.186922724231822,2.7680130763654582,1.0150395392515836,1.1308860378166359,1.3093193506635616,17.266838136957162,0.06546292911366895,1.6357436601079378
21.75,0.21037,3663.2,4560.1,9.3624,27.062,42.397,2715.8,73.763,120.62,0.33718,80.074,51.302,2644.9,24.815,50.93,3111.2,23.6,65.937,236.26,342.56,96.083,77.627,32.064,8.8471,26.607,6.9752,18.517,1.6934,33.102,13.715,24.01,1.2698,18.675,2.2344,4.7696,2.1992,0.026869,0.81904,0.09923,54.076,44.436,63.282,54.821,20.497,61.304,22.977,39.987,41.932,48.687,48.713,47.829,16.513,300.9474771024081,True,7.3255825583669125,186.0993881941467,1.5294348002209013,2.499495289885185,27.270548736211786,5.349024976486936,1.350163314387337,0.4796434864520416,15.631602308971342,2.284576371874308,6.165705938996509,4.713593197208136,3.6001401244677846,0.6689601983186376,1.5817513187591914,2.6880716140443024,1.426312835295798,3.8810336711254174,18.93156973545932,15.361322233121777,2.8482708572345503,1.524085826770948,6.964187995231675,7.5681679108533615,0.5522642508461507,1.2454357900261412,6.463960528524556,0.9624416895933954,31.464460098818122,1.4712533239684384,5.3711308892980725,1.7396980196581533,1.5716314274177074,3.5486006494555724,12.312715256637677,3.0891582054498907,10.14316299627124,3.5873254616240073,0.8275519487420161,2.2432508725774856,3.714290099008952,6.279789571016113,0.5750207679124689,6.339797824023764,185.43506489193598,14.205890252319877,0.30971493099882463,5.465964164562982,3.5986119378361305,2.689221818977891,16.51993905208173,3.0219885541635634,4.151893080655509
21.8,0.21111,3675.6,4570.1,9.4621,27.136,42.434,2712.1,75.037,120.3,0.33489,80.194,51.005,2641.9,23.914,49.402,3111.8,23.256,65.968,236.97,342.14,92.614,77.605,32.064,8.8471,26.607,6.9752,18.517,1.6934,33.102,13.715,24.01,1.2698,18.675,2.2344,4.7696,2.1992,0.016659,0.82766,0.095945,52.985,43.841,63.068,54.702,20.424,60.967,22.491,40.266,41.057,45.15,48.649,38.098,17.315,181.3507884843391,True,7.401365310204722,189.52596752499457,0.36575015265063804,4.568720076656318,23.098398987466915,8.410736919750292,1.3010681467435894,0.36625656632516157,0.4005248520759391,4.7977179879842184,6.957103251375689,6.124223995108216,2.844336975489734,0.2782964182165024,7.554936629281796,2.0912108177070716,2.2274151004798783,1.6345006052835525,20.226953951821145,16.45164637566504,3.3621521794381186,0.6762561251446477,7.1785645746135645,8.208605269172317,0.5376795194932464,1.3122600524082435,6.760118859849727,1.0272343654967306,31.42694488628274,1.4788716980168473,5.396604811710496,1.8980197651579787,1.5921869607629051,3.4468900665296314,12.29456301698483,3.267893855968064,11.16105110722906,0.9466385743659026,3.2099956120819395,0.41666496378984164,10.01002216419134,1.066096849483958,1.1795785044196514,4.516146248661543,188.1927980028192,19.07964886637304,1.3458999393455664,4.6409675127154575,2.844558791551198,2.0923299461651186,17.228748137851614,1.1560594472293229,1.9091367925067129
21.85,0.24876,3651.6,4479.8,9.3812,26.867,42.252,2716.0,74.555,120.41,0.33016,80.107,49.811,2644.6,24.122,48.162,3110.9,23.718,65.955,232.58,342.41,96.567,77.391,32.009,8.8188,26.407,6.9615,18.662,1.6322,33.131,13.764,24.283,1.1883,18.521,2.2633,4.8547,2.1777,0.016659,0.82766,0.095945,52.985,43.841,62.181,55.108,23.745,62.021,22.685,38.866,37.543,42.281,48.828,41.866,16.221,108.09875594742685,True,7.419293774762159,218.9431188228996,4.121509976833696,8.891778335153443,31.298102534158026,1.857624103620993,2.639946683858283,0.7117026818743873,6.005577022358013,2.5236971234693018,9.814953896961814,6.445847796424894,0.7106000213234592,0.8021004852037484,6.9075151160273,7.404663121910826,1.5017840574043093,5.010217194102569,20.964162597255967,14.871141924387121,3.093200458273146,0.6843503964296919,3.0023182332157465,9.916724414894247,2.5800598343947865,3.218514102666498,5.752363441779474,1.351735371255779,9.640641369559322,0.6898124266268755,1.9032920517661067,1.117398701354272,2.6447279127017262,2.2153587973818065,20.649167878994792,5.855140172397826,14.847333109717358,0.9593537057071411,3.5470467532379373,0.4608058859643553,10.550471450734811,1.1117335194592106,10.907244584691682,11.570657804033793,215.91793542315116,12.407661148953476,1.4898979107465569,10.159317227351302,0.7104820871268158,7.40441069872061,18.5872921865734,1.2579227854094794,5.367482773412838
21.9,0.24344,3626.4,4582.1,9.4257,26.865,42.294,2713.5,75.046,120.43,0.32971,80.071,48.935,2643.2,24.392,49.947,3110.8,21.232,65.95,234.18,342.31,92.597,77.063,32.009,8.8188,26.407,6.9615,18.662,1.6322,33.131,13.764,24.283,1.1883,18.521,2.2633,4.8547,2.1777,0.016659,0.82766,0.095945,52.985,43.841,62.616,53.884,24.267,61.197,22.463,38.92,34.967,46.411,48.477,41.813,22.15,79.43150934055873,True,7.554761080031455,220.38584571141882,8.101721823149543,7.122598690269422,26.442123894308757,0.41882674131034964,5.962288638951846,0.8489975969835521,0.4665115599791599,10.51514971290814,10.056173254582813,4.269419909428895,3.6336120345696488,0.6855273686064034,5.181735726683692,0.4269974728408494,1.5163766188957257,12.99257401272281,22.404533022100015,16.831959664561072,2.595483175757747,3.621148086220375,4.719048712529349,10.058158319350525,2.534773526625651,3.104511307539401,6.151042067706736,1.434611725600338,10.230277726015192,0.8247249415038133,1.801718321084929,1.2859905913290162,2.906149110711662,2.4450298023353714,21.519645592766366,6.096632802015524,16.061110631635877,1.007225874006293,3.443249850436718,0.4636547447822381,10.5658681854311,1.0988288139266564,6.313879833283228,7.82596737741508,222.6844490234978,18.41225619714693,1.5851473296343777,10.176226641832848,3.6321267004887616,0.42558956130771497,19.180250441182647,14.645198402229306,12.868449418006454
21.950000000000003,0.25234,3586.9,4555.2,9.3662,26.84,42.223,2712.0,75.503,120.19,0.33406,79.609,51.192,2639.6,24.559,49.116,3108.1,21.824,65.849,233.64,342.35,96.521,76.901,32.405,8.907,26.598,6.9392,18.42,1.6249,33.609,13.867,24.102,1.1745,18.744,2.272,4.9172,2.3156,0.016659,0.82766,0.095945,52.985,43.841,63.334,53.88,24.761,61.875,22.325,39.56,41.609,44.487,48.322,36.378,20.792,151.23798527523206,True,6.802317191908579,219.96442325226224,16.655335345602637,1.000901895697418,31.579465310729855,3.0670199298357557,3.3848259267072547,0.5452225075020589,6.030171254969851,2.142976360411011,7.589326959523037,4.515799562255513,3.8225302264118604,0.7746620202117462,3.0857955074271697,3.5689328882299565,0.0571573561988559,7.79825981402352,19.94193551754099,16.031532959794028,2.525628428302259,4.617091555530692,8.31137536752461,1.804804955793128,1.9090656116466673,0.8023529399392139,4.144636138452634,3.5402845683130204,7.49429907984339,8.984609270856655,3.9552750927935243,1.4612082808672544,2.4065202541717756,4.08524783061851,23.477390309317556,13.240424868493891,2.8701156830665675,1.0512263242846014,2.9371105501218486,0.4198743337912114,10.031621058365364,0.9392988710605887,0.9210046666084649,7.44901240676343,220.5759208695414,14.265793650750334,3.418327093031402,7.313894378983685,3.8246136207386177,3.568706093632801,18.16054497152232,6.702916810151586,7.81004547690342
22.0,0.24911,3656.6,4535.7,9.2425,27.101,42.22,2710.8,74.41,120.62,0.33456,79.551,49.089,2640.5,24.731,50.56,3107.3,22.997,65.702,232.15,342.28,93.125,77.36,32.405,8.907,26.598,6.9392,18.42,1.6249,33.609,13.867,24.102,1.1745,18.744,2.272,4.9172,2.3156,0.016659,0.82766,0.095945,52.985,43.841,62.135,54.113,25.079,62.713,22.914,39.5,35.418,47.829,48.261,47.869,18.012,172.44633026267033,True,7.246440931268701,218.0419832787155,2.5182625718393847,1.5724095787805914,38.23433481927354,8.171356409298111,7.192509433400733,0.4174651191933502,8.660317192988064,7.1705613537219195,7.45093020695835,7.337726630046515,2.9013006647853947,0.3804974782514921,2.559277351624056,1.5022797414503888,0.46383205302526875,0.2783796754836432,17.28971052678191,15.007810081814101,1.9193090593826254,3.9096181093930285,2.1231889115485885,1.6396844304940206,1.7116625029489656,0.7646176473212905,3.6678928437699057,3.073572797626972,7.488005770753077,9.166665295292345,3.9843479892461273,1.6218623299572592,2.4070700363880455,4.014517372104272,22.952140184537313,12.537278244952338,2.877814583691119,0.9649059835076482,3.7360900742707273,0.3911573767789229,10.259728342674888,0.9984430268078528,11.239768571051316,4.408088441253273,221.26411453697378,8.27217500453785,1.6750756006863172,7.6524714904504565,2.8996769092630816,1.5018268797985743,17.663046935688914,5.891042048221094,0.3745885635098169
22.05,0.21096,3608.5,4545.2,9.3972,27.269,42.34,2714.0,74.607,120.09,0.35036,79.789,52.09,2642.2,25.637,50.384,3108.9,22.049,65.64,232.65,342.42,95.647,77.496,32.192,8.8599,26.496,6.7557,19.078,1.6555,32.949,13.81,24.323,1.1671,18.599,2.3035,4.8774,2.3053,0.023155,0.82059,0.1137,54.459,44.272,63.094,54.634,21.256,61.528,22.714,40.319,44.252,47.422,48.218,31.878,20.247,344.97048086951617,True,6.744277737471974,185.23688087217346,9.98407605464931,0.48653266764676106,23.975583688354597,10.690921865035026,0.8540749046845959,0.579412654022023,4.692164624092366,4.540926575922155,0.8967687282434486,0.4044760489203579,6.811032596907363,0.3378684533044474,3.3082621326529216,0.9973283881164221,0.490503047752032,6.029211402045944,16.422537181769002,15.70314959775618,1.4429622601432144,3.72945267487916,5.168224949796116,2.17290539258798,0.050615679240763316,1.237492407790742,5.270544862060452,7.711846005089554,16.84536515179726,2.4462335207926547,0.9705037003894587,0.9156695442955307,2.1913328112439103,1.8968302825122765,38.23570875820574,6.643673981104068,1.8608061110120206,1.8028887106151197,0.9436787309863357,10.748793422677108,8.03074878924943,4.241799901894126,0.7226282133868852,3.13935324473244,187.4947363210145,13.363881895445974,0.014720480719934405,4.251216592639119,6.812170839499942,0.997172063500642,17.702691754164924,0.43739340522257963,5.934753514460541
22.1,0.21684,3627.4,4546.3,9.4292,27.132,42.637,2715.5,74.998,120.73,0.34317,80.013,51.052,2644.8,23.357,49.499,3112.9,23.116,65.667,235.25,342.37,94.242,77.802,32.192,8.8599,26.496,6.7557,19.078,1.6555,32.949,13.81,24.323,1.1671,18.599,2.3035,4.8774,2.3053,0.023155,0.82059,0.1137,54.459,44.272,62.767,54.621,20.678,61.672,22.523,41.196,41.197,45.375,47.873,50.429,17.678,387.7130736965413,True,6.644611348407099,186.46664161346078,6.431542088943925,0.3774076283476322,19.671299998892145,8.240588958909834,6.474165242466723,0.966650063559717,2.0429593443801473,4.6523650225736395,3.523780545738759,3.081172612575259,2.8106509667708166,0.9130240646464223,10.229925450250093,1.8204698127329833,2.299858052567384,0.9522568101724674,16.745725579763192,16.55849176021515,1.490546239647514,2.963210205111115,10.888702265608702,2.179752587261425,0.05045083144281504,1.3059830782842587,5.178982318501838,7.312300233026901,16.093868448640617,2.4723620202240113,0.9934617031979016,0.9318994394169032,2.3542504838638387,1.7160740771987795,37.38580799727913,6.34268070079416,1.9216683793560168,1.8337230935483584,0.941169197695579,10.340334575368232,8.26074335318843,4.265528758193729,3.6943928185285584,2.719308799376961,184.07430398109173,11.663099548288857,1.212382732241128,1.5982479739587259,2.8121001012470157,1.8208394748573193,16.772367238884193,9.203183766561697,1.1799626954171785
22.15,0.23156,3687.6,4501.4,9.3933,27.005,42.094,2716.7,75.3,120.07,0.33707,80.197,49.622,2645.2,26.024,49.165,3112.6,22.147,65.743,234.91,341.94,94.643,77.445,32.286,8.9074,26.716,6.8732,18.658,1.7081,32.972,13.809,23.771,1.1907,18.3,2.2574,4.7778,2.2292,0.023155,0.82059,0.1137,54.459,44.272,63.374,53.547,23.056,58.794,22.694,40.435,36.988,44.601,47.788,31.728,19.979,414.5354139438801,True,7.759052218606154,201.14070329289513,2.114987527713132,5.750599346696383,25.37914930647302,2.06908915746267,9.164350678908562,2.114011018825623,3.022709777031454,10.260174457986722,6.06488856767316,5.8864121194016805,1.2399612320349265,1.7694072852082443,5.63843745503913,3.0386503963009535,2.710948049577273,5.248402914424834,18.76803937972611,17.515838085919633,1.7839931590892646,1.1452768942942042,4.888758948632424,0.19904971985217135,1.6910688075769267,2.143373809389768,0.24899552590772342,0.8003859340400115,40.38805299493997,1.5081065759625103,0.953250032656279,4.957369775314705,0.8046744091714809,1.2820766597285598,20.30894264817736,2.101482366826226,5.449934379113608,2.2228176721580573,1.075831121657379,10.117989823828593,8.1997111452788,4.465972088572422,1.0993988730411846,14.041549676585927,202.90488421256043,31.091362724278593,0.5440986014972781,4.157892802821167,1.2383605317243518,3.0374364680943304,17.703370575885103,9.321940954150774,5.049128119930439
22.200000000000003,0.2335,3678.5,4455.7,9.388,26.894,42.513,2716.0,74.852,120.71,0.34162,79.928,50.156,2644.8,25.073,48.498,3112.8,23.445,65.749,232.26,342.47,95.206,76.956,32.286,8.9074,26.716,6.8732,18.658,1.7081,32.972,13.809,23.771,1.1907,18.3,2.2574,4.7778,2.2292,0.023155,0.82059,0.1137,54.459,44.272,63.531,54.095,22.866,61.866,22.553,39.881,38.559,43.058,47.908,50.239,16.94,433.815402642302,True,7.352502889282052,202.12390575002186,0.8580115505995246,11.621155454637865,24.421762533276205,0.24511649741935698,4.131767025066487,0.971069751160133,3.390183454276258,0.008463779636193963,4.205284354344477,1.8457559597085003,0.2075357136001094,0.9239702877900413,0.40719912053869334,5.47156860487505,2.206354079897565,3.0319711855516447,18.35314969502416,15.605592735281746,0.8556577589149538,1.2978678628028384,6.376093226960913,0.2002557164427632,1.5714456978842744,1.8812256023766118,0.22901218154195577,0.7100856261760186,38.04155769917245,1.487595890063853,0.9378215560767814,5.2291943669617105,0.8136650175742496,1.1725308697250216,18.43215259425286,2.0326622906319893,4.971691002644301,1.9473176625830206,1.0199033220025373,10.11853897577583,7.979134915834193,3.846034828568688,2.0356523336833514,4.453988585640671,201.70851462725417,11.708885014177584,1.0831773935879059,5.900551522873233,0.20650065845242185,5.471183517135418,17.299706575954666,0.46482095215458114,3.187964976906464
