time,A Feed,D Feed,E Feed,A and C Feed,Recycle Flow,Reactor Feed Rate,Reactor Pressure,Reactor Level,Reactor Temperature,Purge Rate,Product Sep Temp,Product Sep Level,Product Sep Pressure,Product Sep Underflow,Stripper Level,Stripper Pressure,Stripper Underflow,Stripper Temp,Stripper Steam Flow,Compressor Work,Reactor Coolant Temp,Separator Coolant Temp,Component A to Reactor,Component B to Reactor,Component C to Reactor,Component D to Reactor,Component E to Reactor,Component F to Reactor,Component A in Purge,Component B in Purge,Component C in Purge,Component D in Purge,Component E in Purge,Component F in Purge,Component G in Purge,Component H in Purge,Component D in Product,Component E in Product,Component F in Product,Component G in Product,Component H in Product,D feed load,E feed load,A feed load,A and C feed load,Compressor recycle valve,Purge valve,Separator liquid load,Stripper liquid load,Stripper steam valve,Reactor coolant load,Condenser coolant load,t2_time,t2_A Feed,t2_D Feed,t2_E Feed,t2_A and C Feed,t2_Recycle Flow,t2_Reactor Feed Rate,t2_Reactor Pressure,t2_Reactor Level,t2_Reactor Temperature,t2_Purge Rate,t2_Product Sep Temp,t2_Product Sep Level,t2_Product Sep Pressure,t2_Product Sep Underflow,t2_Stripper Level,t2_Stripper Pressure,t2_Stripper Underflow,t2_Stripper Temp,t2_Stripper Steam Flow,t2_Compressor Work,t2_Reactor Coolant Temp,t2_Separator Coolant Temp,t2_Component A to Reactor,t2_Component B to Reactor,t2_Component C to Reactor,t2_Component D to Reactor,t2_Component E to Reactor,t2_Component F to Reactor,t2_Component A in Purge,t2_Component B in Purge,t2_Component C in Purge,t2_Component D in Purge,t2_Component E in Purge,t2_Component F in Purge,t2_Component G in Purge,t2_Component H in Purge,t2_Component D in Product,t2_Component E in Product,t2_Component F in Product,t2_Component G in Product,t2_Component H in Product,t2_D feed load,t2_E feed load,t2_A feed load,t2_A and C feed load,t2_Compressor recycle valve,t2_Purge valve,t2_Separator liquid load,t2_Stripper liquid load,t2_Stripper steam valve,t2_Reactor coolant load,t2_Condenser coolant load,anomaly,t2_stat
20.450000000000003,0.25484,3646.2,4549.9,9.4164,26.801,41.966,2704.9,74.468,120.4,0.34675,79.939,50.076,2633.6,25.246,50.303,3100.1,23.259,66.743,257.45,343.44,94.602,77.174,32.486,8.8253,25.859,6.6754,19.017,1.6393,33.218,13.728,24.026,1.4024,18.693,2.2478,4.8881,2.3339,0.018671,0.8223,0.10285,54.071,44.157,62.317,54.184,25.13,61.656,22.58,40.478,38.322,47.235,54.673,41.565,17.346,6.216427989447542,208.28526931732068,2.9429519276609653,8.93777767841598,30.978974584179173,3.706359605956877,17.98835160518183,1.499395823867908,2.2417943913510205,0.009261656115030045,5.385442477190335,5.087695799852149,0.03604556005118051,1.4824453297470472,0.2611701385344875,0.6744906346769308,0.4870292092547083,1.6003499719728442,33.87235088606593,34.86343566276987,4.778253500207068,1.3081684333687849,4.017814054410638,5.177035922148818,5.041960455288191,8.478023867150654,11.053758281761198,2.697856648474485,10.377126599757894,3.62282675447102,8.563871869882494,4.236804802801942,10.822040980389062,1.6525059722642226,12.746013918085024,3.03504495571725,2.4765237772026985,0.3983697376581832,9.098855678511116,3.7311997086188633,3.164109336083783,4.982197632530246,7.722079230128924,4.57706307771622,209.36904800081132,15.957811702769648,4.465246450128316,7.981409678638428,0.03627879404275168,0.6726481406534848,37.417959337787956,2.4676138807209758,1.9101880133504263,False,35.38936359576838
20.5,0.25313,3628.1,4586.9,9.3203,27.267,42.052,2705.0,74.678,120.38,0.34099,79.828,48.969,2634.5,24.862,49.812,3100.0,22.357,66.684,258.9,343.65,94.673,77.053,32.486,8.8253,25.859,6.6754,19.017,1.6393,33.218,13.728,24.026,1.4024,18.693,2.2478,4.8881,2.3339,0.018671,0.8223,0.10285,54.071,44.157,62.628,53.741,25.299,60.584,22.792,41.181,35.067,46.098,54.564,40.275,19.502,6.376059279771209,207.06205606490036,5.359845125945919,17.48795130615031,37.18312211828065,14.547663694669103,14.452851676183634,1.2813515217864595,0.025488384953443292,7.809122096210283,7.920167731761552,8.186940114319627,3.1898221452850497,1.528838084374625,2.0010378027132467,0.9636272833776739,0.27926099113403813,4.073477910774276,32.48796181840136,34.93360652883368,4.7684105660948495,2.7882789169498787,7.248152738682201,5.012383117953411,4.978220399896886,7.938000312869994,10.9481054747048,2.7942541924184017,10.64333141299582,3.7797728897903364,8.03124950121947,4.342082785639497,10.502083183538995,1.655792667478154,12.998088606902256,3.00312816478038,2.3919022466935056,0.4120090460626265,9.144061176011633,3.6208818993880905,3.2012485104665154,5.054620783143866,4.544876795778831,2.729963106314383,209.7446074582012,22.40379930455402,6.017940897070836,5.608708045221484,3.1891832719368676,0.9616445132656128,36.30772713125692,8.574715606760504,3.8491239820122067,False,42.233399593359465
20.55,0.2273,3699.7,4468.1,9.3082,26.994,42.938,2706.3,75.307,120.42,0.33197,79.936,50.358,2634.9,25.118,49.526,3101.0,21.744,66.65,257.03,343.78,94.56,77.347,33.076,8.854,26.453,6.8746,18.88,1.6421,33.3,13.824,23.795,1.1243,18.321,2.2929,4.814,2.3619,0.0080837,0.80053,0.089292,53.48,43.426,64.047,53.953,22.617,61.705,22.765,39.604,39.155,45.437,54.499,41.541,20.95,6.036742224422464,183.5961219372515,4.663329090803303,4.622424461583518,40.87424339310741,2.769642105042929,12.62584253737402,1.4523307330997175,9.192540222724627,5.252879317154893,11.873923204164432,4.328201037614407,0.7922131928117724,1.314346410787952,0.3795217703084028,1.994373344693134,0.5211427107318345,8.777522595402013,30.669011393018597,31.177042273806176,3.5993589458550588,0.6190088700885555,0.05409056044556974,19.891034949712584,2.4682231595695256,3.4444452740544236,0.0447366447309063,0.7571713816279361,10.726748731892693,4.023979028916335,0.904100551926412,0.34626867562004565,8.058382783831455,9.817763118742217,28.50811411248568,4.124452324709952,5.41926534901941,6.418570312144318,12.96686885971116,3.8408388325884397,3.5875391277392565,4.4909114150209515,6.292769441010515,0.10168113659436091,185.45905331306705,17.074417317382586,4.099325679472098,11.193271892289689,0.7923757652016833,1.9928746993726214,33.20902508896108,2.1487622018491286,8.579820743084912,False,40.92178268220621
20.6,0.22926,3747.9,4467.7,9.383,27.36,42.314,2706.5,75.624,120.39,0.33671,80.151,51.731,2636.0,25.402,50.224,3101.2,22.908,66.664,258.65,343.74,94.333,77.777,33.076,8.854,26.453,6.8746,18.88,1.6421,33.3,13.824,23.795,1.1243,18.321,2.2929,4.814,2.3619,0.0080837,0.80053,0.089292,53.48,43.426,63.217,53.957,22.425,60.66,22.977,39.025,43.194,47.053,54.265,41.696,18.145,5.774238518972157,185.80430643461824,13.136373233589435,4.597552064341987,34.572109371630766,16.706767308999574,3.8228435368971123,1.2832459512373355,15.792887871515259,2.6736750676979937,9.43759794723312,0.8601905070803401,5.431291714097358,1.524077544529918,1.315599420634131,0.4544500552532194,0.4031237288487862,0.47261165424874046,30.666704969402012,32.57547080186771,3.2974660098743245,6.0261814777315434,9.440035702220309,20.637428732281457,2.3731878099287815,3.6258559599527036,0.04415013255132353,0.7062038395674822,10.856288810521802,3.890665506898391,1.0530366934827922,0.35748619789423336,8.24498219432198,9.705576045377086,28.904959002219094,4.318333637518498,5.239980401915303,6.59087636520018,12.113101159975164,4.004308393635286,3.559972198004084,4.893964452191202,0.8525448787612099,0.1651666239045698,185.95526529157297,24.96447511841751,5.758603582695802,12.7309825700983,5.431962558670864,0.45355132767737627,32.93166523019804,2.89489255682794,0.10506276751795936,False,47.78900877365365
20.65,0.16335,3669.7,4523.6,9.314,27.112,42.213,2705.0,74.625,120.41,0.34423,80.323,50.159,2634.1,25.211,48.395,3099.2,22.205,66.732,256.94,343.71,94.517,77.477,32.672,8.814,25.787,6.9064,18.728,1.6761,33.502,13.72,23.558,1.0573,18.516,2.268,4.7013,2.3253,0.0080837,0.80053,0.089292,53.48,43.426,62.916,53.594,16.457,61.053,22.862,40.6,38.567,42.82,54.321,41.355,19.811,5.862670922941465,148.06834146937,0.3254715886115345,2.2795559930634317,35.948150470291424,7.054945566614154,6.700313595221991,0.5786814233484093,0.48441683932114005,2.350282213776612,5.649018384404674,3.8607215578461505,0.20565913009890047,0.6744144327238052,0.14803693798198564,5.733002462052045,0.47749674322068175,4.545740587946344,28.753323460277443,27.628716790902534,2.483995885653842,0.11821869589745986,2.4823898861196487,7.857968320786766,4.5106462707063555,10.618930394032263,2.0573723371413735,1.3502252171591966,23.10023517975135,7.193043134082552,7.864805054965989,2.8381779458694343,12.547342551999435,3.382381245600958,19.02945643144773,18.856041633026123,1.5749825440599325,6.067890998490476,13.347045340306956,3.6419794821989235,3.702440913123608,4.126577331739154,1.607055181890648,5.683198997817397,150.12919202903416,19.99417114903193,4.350681099413265,6.346802438037799,0.2065797216191348,5.734170603379301,29.097361477222627,0.29581630209136295,4.243875176830692,False,42.09921267343215
20.700000000000003,0.1655,3665.4,4510.4,9.2829,26.826,42.291,2701.5,74.697,120.43,0.34533,80.109,51.309,2630.2,25.576,48.673,3097.9,22.422,66.757,254.95,342.42,94.476,77.333,32.672,8.814,25.787,6.9064,18.728,1.6761,33.502,13.72,23.558,1.0573,18.516,2.268,4.7013,2.3253,0.0080837,0.80053,0.089292,53.48,43.426,62.991,53.751,16.246,59.66,22.367,40.466,41.952,43.463,54.404,41.964,19.307,5.988353196864973,146.729750580567,0.24823531660479997,0.12065673012773705,38.68660570798391,2.278836414556987,4.15351976572417,0.6793554672634867,0.25739609630064475,4.971324351501351,5.173031496158869,0.5532815130164813,3.7233783460174683,0.6948658086455839,2.314678718188229,4.7425026719834555,1.0488647578441572,3.21552884935007,28.665830741124946,26.043054724857402,0.06138015296285794,0.9959416358241593,0.29018429639628746,8.22933261163152,4.698715386286331,10.4806573980503,2.1026935755378733,1.3706083202524801,23.60389069793004,7.119389626143629,8.00868176188156,2.782747123743894,12.424897176412278,3.570890391090892,19.311066160914894,18.205939154453983,1.550199120849436,6.060012248975118,13.049666664065457,3.7396115644052017,3.610182512594931,4.319707455204348,0.8639738748065592,3.2117610148515934,147.32830253119383,29.08605332343078,0.5942971308684462,6.609457680214985,3.7241782656399955,4.742220150034547,28.65140937431746,4.791150878141505,2.9573523985023407,False,42.74156837586486
20.75,0.19916,3656.3,4466.8,9.3859,26.748,42.496,2699.7,75.231,120.37,0.33105,80.001,51.457,2628.5,25.437,48.817,3097.6,23.319,66.742,256.52,342.09,94.702,77.035,32.453,9.1312,26.003,6.914,19.036,1.6767,33.297,13.744,24.132,1.2701,18.114,2.2863,4.8972,2.3004,0.0080837,0.80053,0.089292,53.48,43.426,62.86,54.642,19.231,63.19,21.961,39.347,42.387,43.796,54.171,40.644,17.212,6.177082991162296,168.98210907273966,1.7174244984262341,5.6449809937919175,34.62005383326623,4.938196491324393,1.6443812252243748,1.443968695529053,7.547793637047638,7.397696937772139,12.177977964705482,1.3392473250501435,4.333971017224927,1.4540542110202679,1.6947938477427118,4.550171700004598,1.3829508940739084,1.9664891911443771,30.777513088745476,28.76487002825776,0.969148081955038,3.9370337054011926,7.5092712009912415,2.507073505222191,13.055562899240536,6.117933437737854,2.4702309544241494,3.6029725185497843,24.563533025450827,2.431341474791692,6.352888223362346,4.769952760869642,1.4544620571660487,12.25218967643501,27.229429462465664,4.952965109645463,0.40427520611290757,6.502690485881647,12.91347834104138,4.036413229526257,3.6489893084612315,4.799142470220536,2.198151283504094,10.387563915753155,167.63018843371384,9.166817066376034,2.8451879011751537,11.729475779509155,4.3354725208526155,4.551666680182058,30.262885160376396,5.960895530452852,2.201480228189995,False,38.965908473688856
20.8,0.19845,3658.1,4522.0,9.2849,27.09,42.263,2701.5,75.286,120.4,0.33209,80.094,50.005,2630.0,24.99,49.522,3097.5,22.374,66.712,255.35,342.59,94.634,77.524,32.453,9.1312,26.003,6.914,19.036,1.6767,33.297,13.744,24.132,1.2701,18.114,2.2863,4.8972,2.3004,0.019007,0.79907,0.092766,53.741,43.69,62.829,53.981,19.301,60.818,22.295,39.221,38.115,45.428,53.584,41.243,19.425,6.5566166078094135,166.2265398018647,1.402346256350895,1.3692963671909877,41.18400424473727,6.108819732537965,5.616316853976552,1.1333953850011707,8.851792431270294,2.328431316350488,11.678539719125068,0.8102112055789656,0.18598904303478872,1.2416379845289118,0.9483748771580325,1.8593801574294293,1.668902665286082,3.8652072713565473,29.987530790372958,27.965720932806555,0.2571599407709365,2.4973594407993005,3.410751180121016,2.4217322033874384,13.606949897049347,5.686968047955862,2.386037114408323,3.939574908512095,25.259836274048837,2.7011798334425765,6.493248129023717,4.94737600302833,1.4390179377054395,13.171657213536164,28.429399287962003,5.076669897115862,0.4108267626562123,0.04938109159798342,10.022921499905298,1.6561169010364614,0.1270325882072757,2.176494486120617,2.754042897773258,0.5597315138879227,165.9352114398379,21.533603062131224,0.49346330769445595,12.012357314318612,0.18631503630796398,1.8581692666032539,29.04429747972391,0.763464577493532,3.5977312683276352,False,30.580113701750403
20.85,0.2143,3661.8,4486.6,9.3603,26.715,42.088,2702.4,74.163,120.4,0.33414,80.169,48.789,2631.6,23.522,49.395,3097.0,23.166,66.681,253.02,342.39,94.693,77.219,32.241,8.9943,25.927,6.9383,18.753,1.6543,33.406,13.84,23.861,1.2922,18.272,2.2903,4.8263,2.3482,0.019007,0.79907,0.092766,53.741,43.69,62.671,53.634,21.144,62.327,22.575,39.479,34.538,45.135,53.438,40.319,17.565,6.300842373042174,183.09256208384272,1.0037670840487947,3.904430112390943,32.08950561016944,5.777976781725505,10.999107241968662,0.9258708485497759,5.126354659526058,0.008643646999118584,10.239956308177053,2.304684251412655,3.622354985006766,0.828575477325703,10.707307734434298,2.2217182709623455,1.7777629494270202,1.0731069164911078,27.160176737595776,24.22185882662754,0.8580175764286522,4.359525760436036,3.009901723906349,2.9466383503797102,4.6563055331652015,8.572466575516447,3.745462559190151,0.321286522881479,15.535039174223028,4.123362973926937,0.8243919005581268,0.2145099519207443,2.8457740846989505,6.692378981907692,27.476804624114788,1.6186239501906774,4.216502721440075,0.04393847534937367,10.493065752328674,1.6111260406917793,0.12802067244069054,1.8581393827797137,4.190303154236854,6.06811919830352,183.7083789993991,12.16344406729022,1.0018571487578216,10.478034273630936,3.6230503635977485,2.2224100463576604,26.33216362111614,7.991822302071674,1.30425263183327,False,24.57551478759055
20.9,0.21406,3670.8,4509.3,9.4722,26.901,42.418,2700.1,74.491,120.41,0.33455,79.874,49.381,2628.1,24.372,48.407,3095.9,22.971,66.606,254.02,342.28,94.682,76.839,32.241,8.9943,25.927,6.9383,18.753,1.6543,33.406,13.84,23.861,1.2922,18.272,2.2903,4.8263,2.3482,0.019007,0.79907,0.092766,53.741,43.69,62.517,53.361,21.168,60.643,22.184,39.429,36.277,42.846,53.001,41.237,18.078,6.470562535503862,181.84863728850024,0.28176802501420917,1.0241182309336827,24.68409943753676,0.2145738308819617,0.5228224307522401,1.8959101078466107,1.9872772285614608,2.5059194051533287,10.233374589015188,3.5974767571988258,2.0063617031929177,2.160241804027897,4.653982775077165,5.9064608763233,2.491205476964793,0.044736941667096734,26.174149207994805,24.819506256650747,1.4446512223482537,4.4670713739505015,13.22764956304889,3.0127685356611726,4.806772307434633,8.459349944483336,3.77490952397459,0.3354666594523796,15.727883151905848,4.3893145578421535,0.7785820041088917,0.21732015245277472,2.7716037495713355,7.421656456273639,28.554840734142637,1.6598118895605274,4.4421794190031,0.043502210954983654,10.700829336349925,1.581748255011518,0.12675388589797107,1.9558224925231804,5.636578781856941,10.637548493339846,182.99314170442656,22.853533239590767,1.9645255719920742,10.755045014457018,2.0072021555800257,5.905500981211736,25.170862541173534,0.8543521743536585,0.047370020911889334,False,29.23381097857932
20.950000000000003,0.23168,3631.5,4548.1,9.4479,26.824,42.301,2701.0,75.551,120.37,0.34292,79.929,49.751,2630.2,27.387,51.088,3097.5,23.85,66.525,252.29,342.26,94.657,77.427,32.049,9.0368,26.283,6.8344,18.737,1.6531,32.7,13.911,24.309,1.2966,18.294,2.2724,4.8736,2.2464,0.019007,0.79907,0.092766,53.741,43.69,62.94,53.57,23.13,59.489,22.137,40.941,37.367,49.051,52.813,40.375,15.968,6.098188171373669,196.25301060045572,5.546562165473146,5.198197696499765,25.027116253669416,2.6516423786268937,4.395137327411643,1.7693659657996335,12.991759708452058,7.57803620692817,6.047893913747613,1.5712663973295264,0.7831642918513186,1.665779862478533,17.50019273968933,3.4358063912992263,2.1274437627648597,5.410164632411272,27.515100357224384,26.34944310749571,1.8587825376154523,3.207121952896698,1.7209009501554267,8.267226462727862,8.96653847018882,0.892287249948974,1.6477515213105005,0.5761049389544222,16.30693512528142,8.486576965941998,4.9212660679751155,7.957968309273196,3.8901575194782723,5.105546543797415,23.795202998584635,3.5827730417523216,6.703241250642269,0.04824955186033624,10.7294576439315,1.7064588887235723,0.1394413240211412,2.0705337407212463,1.687426788741559,8.642479431623496,198.16545620284867,30.653390979567256,2.559914387022202,4.9558886308184045,0.7827589311359571,3.4366776511572956,26.97405496487636,8.603302280019227,5.613203341347378,False,36.28096168217395
21.0,0.23238,3657.8,4527.0,9.4132,26.564,41.999,2706.1,75.123,120.42,0.34508,80.278,49.858,2635.0,24.103,50.44,3102.0,22.421,66.509,250.43,342.19,94.721,77.683,32.049,9.0368,26.283,6.8344,18.737,1.6531,32.7,13.911,24.309,1.2966,18.294,2.2724,4.8736,2.2464,0.019007,0.79907,0.092766,53.741,43.69,62.487,53.822,23.061,62.437,22.484,40.678,37.681,47.553,52.633,41.443,19.319,6.6355700014539565,197.01570879620814,1.8246069253323522,1.001965396089449,30.423506951411245,11.18832138533766,15.019681094509558,0.3803022126197125,5.713690690778531,4.910246596199316,5.225428317038453,5.19191091279381,0.5744406339788523,0.3922910196880715,6.617442816774896,1.2674819870979128,0.5669782820566821,3.5615987157058537,27.075464574574983,23.89891427149538,2.216021571863932,5.156647809905535,6.746428914333374,8.465683920356804,7.443387457179631,0.8900141228545971,1.5809463504738064,0.5646424998172677,15.58881455689451,8.43641535498394,4.675031247455282,7.441952112882488,3.8003953144635365,4.997987999320939,22.617245131304212,3.783033323393397,6.664267255498379,0.047471051035937635,10.901989505703906,1.7486265280206121,0.13296653745359438,1.9942680733848073,6.291342678098524,4.067895488034069,198.2699532781204,12.095394868802229,0.40621147205480074,5.650866984490617,0.5747768722980525,1.2678342382720986,25.80004297851843,0.5622937157693952,3.322100817689766,False,25.22417981802103
21.05,0.2533,3667.4,4539.4,9.2801,26.976,42.469,2708.4,74.996,120.43,0.3527,80.468,48.88,2637.5,24.964,49.851,3104.7,22.177,66.568,247.61,342.02,94.528,77.938,32.164,8.9433,26.722,6.9113,18.958,1.6791,33.155,13.819,23.708,1.2992,18.651,2.2771,4.7667,2.3604,0.010226,0.81115,0.089817,53.614,43.147,63.228,53.719,24.754,62.888,22.349,41.708,34.804,46.188,52.433,41.188,19.86,6.774979432780238,207.92555798879624,0.41880299871966686,2.7557296414729575,37.89999288477588,2.236344342971546,0.7138478375703039,0.14437646244839444,3.4151626446228738,7.893388336485436,1.9131825420681667,9.693416154254626,3.464868263621234,0.14421124746225764,0.8945670912530477,0.6813883723152918,0.26616076917777,5.1444194685158235,26.73614922805284,21.11823470955405,3.115078159716396,0.7745643251715666,12.218274845690601,5.395475620623305,2.63267558299101,6.105555583956524,2.471620096125777,4.528798503926501,24.813091826804108,0.953446109998506,0.32822579000612007,1.982576525426277,3.343717394181104,1.1950745532146623,24.42040028923808,7.100663519439301,6.262185744430837,4.516163046737271,4.425669705065412,3.14033523210745,1.2825975136126295,7.984378240920877,0.49750808441426103,6.221869096603883,207.7541572066623,9.19385442411266,1.6442107081986008,1.8914962858601918,3.4650014648265626,0.6800269119718939,24.094992505480757,1.5075003998181766,4.801014120927647,False,27.778605871524412
21.1,0.25072,3708.0,4507.3,9.4382,26.37,41.992,2708.6,74.71,120.42,0.35206,80.445,49.317,2638.4,25.707,49.073,3105.4,23.62,66.592,247.42,342.2,94.502,77.554,32.164,8.9433,26.722,6.9113,18.958,1.6791,33.155,13.819,23.708,1.2992,18.651,2.2771,4.7667,2.3604,0.010226,0.81115,0.089817,53.614,43.147,62.529,54.104,25.008,63.089,22.145,41.786,36.091,44.388,52.054,41.61,16.435,6.7185249971362,209.61108487006734,5.842205552838734,2.04746077570117,28.156225766122187,18.4074171667616,14.957926213370424,0.014859712764709673,0.5487266150100286,4.968143838941087,2.2434842638896524,8.931844331370916,2.1508596855663886,0.3044123119698515,3.8741812244239586,3.396865273364707,0.4980083335716415,4.012272937687849,26.71916841143592,21.18773603139945,2.752254610259623,0.27495418857926135,4.40025447302785,5.467039124226488,2.6376910338677675,6.091565048772822,2.528431775604116,4.038674587970241,25.488290093428255,0.9614485016387782,0.34563262115111243,1.9853037770445334,3.583092577068417,1.3162936463664092,24.01475002389594,7.286506274691057,6.794157521008807,4.847245950381723,4.321050602199983,3.212978067557263,1.2942298009891813,8.626024023851857,6.4223428513701615,0.628729894052003,211.6003799885579,8.69753798167317,3.721525149454374,1.6861238438604758,2.148973880187107,3.395506827239589,23.400532608651147,1.633604138413246,4.391026328680407,False,30.195201587010242
21.15,0.24129,3633.3,4497.3,9.2588,26.862,42.336,2707.2,75.603,120.39,0.34362,80.258,52.281,2636.3,23.52,49.227,3103.5,22.256,66.58,244.65,342.25,94.493,77.056,32.752,8.6911,26.761,6.9576,18.995,1.6621,33.113,13.589,24.264,1.4455,18.225,2.2725,4.8117,2.3316,0.010226,0.81115,0.089817,53.614,43.147,63.15,53.668,23.916,63.077,22.612,40.411,44.813,44.744,51.908,40.553,19.707,6.513571979694989,208.04509369335423,5.46830165608923,3.456857544063817,43.83550452442877,1.4825647426207489,2.897313455307202,0.5530794263709978,11.477619541316134,2.4681455206483687,5.090315536697611,5.646284775773337,8.024322678630222,0.5739842906746464,10.89033081437492,3.0356211921572673,0.5515526288312507,4.686629066017304,28.368757744348382,19.98130543641921,2.9344898199715095,0.09200998326218036,6.096235549524385,8.476663327007692,14.189023950926567,6.485786434184078,5.126479120763793,5.6555982443915775,20.30026486698905,1.8737370824275505,15.823330672130977,5.092312144313673,14.134179806228094,5.099535539793935,24.266094022478374,1.2816321843173826,3.098665691958546,4.794604216364256,4.272661402885967,2.9486452185663294,1.2207519588924738,8.430148287697453,0.018716070015945177,7.027999478788165,209.1211615794668,9.771698310915333,0.2527774824325367,5.638277631911651,8.024764193350576,3.0374510270988075,23.969635499476666,7.576648020046516,4.449355315838989,False,39.996494823603214
21.200000000000003,0.24218,3655.8,4467.8,9.4507,27.308,42.064,2705.1,75.534,120.41,0.34564,79.966,49.464,2634.3,25.945,50.205,3101.3,23.246,66.479,245.91,342.41,94.655,76.995,32.752,8.6911,26.761,6.9576,18.995,1.6621,33.113,13.589,24.264,1.4455,18.225,2.2725,4.8117,2.3316,0.010226,0.81115,0.089817,53.614,43.147,62.762,54.022,23.828,59.774,22.726,40.164,36.524,47.007,51.412,41.347,17.388,6.813607640789905,208.2827107523801,2.032767972100717,7.519667326394259,27.11369549908029,15.032122736123505,12.705813463953033,1.429398202160237,10.738954275154745,2.477266378955549,4.569261773925185,0.5297127529656971,1.5890139729469142,1.371387009775496,5.432088281754814,0.4422982875240541,1.5896076558755188,1.5106976832178485,26.439963091927197,21.3209949259271,2.5807566889914484,3.829057610602763,7.267565225280986,8.152395412355817,13.031226904760704,6.976117948885891,5.106372191488349,5.507239046110807,20.715111322232037,1.7571235145106332,17.67307460855461,4.739838105381475,13.495012919021354,5.124030042224426,25.835432271080343,1.2667239609586896,3.4192412248836135,4.913371654390128,3.9749252184406525,3.0132844410885444,1.2569111551567718,9.086332220572656,3.7295965473318606,2.56432087808845,208.67181586414034,30.90905091798673,0.3181375713691417,6.680746418835668,1.5877005804257525,0.44120665093880596,23.150971501295874,0.25030438033701297,1.6740887663963229,False,41.17664208807704
21.25,0.17962,3566.3,4487.9,9.4416,26.956,42.664,2705.2,74.474,120.38,0.31626,79.917,50.577,2634.4,24.388,51.233,3099.8,23.141,66.348,246.08,342.43,94.685,77.341,32.175,8.8331,26.381,6.9432,18.794,1.6412,33.299,13.803,23.894,1.1485,18.567,2.3244,4.8585,2.3472,0.010226,0.81115,0.089817,53.614,43.147,63.846,53.657,18.228,62.164,22.731,37.429,39.799,49.387,51.016,40.36,17.624,5.4360259276710385,160.2817138319763,16.24146050911527,5.0330563277932825,22.389552385619176,1.403350027450219,5.102185016340716,1.2854382018315298,3.3277639515018813,4.050087846668138,16.7861990729395,0.0726393743383342,1.3358054074058892,1.2361046874270307,3.6560314880495834,3.7396292104596296,1.8441207988864243,0.9786302325096038,21.146163615452355,18.160902973883562,2.5142134802103926,4.544874396792497,0.34288879034954983,5.199630563492517,1.820819842641489,0.4264873554789894,4.624464981357824,2.437795974912128,10.706254236243833,0.7564201040691455,0.07609163640919978,0.8395989203334429,5.173327469079657,1.1712941855900478,44.08289730076699,3.1866463677665764,4.932574155433216,3.9403055745507087,3.8652532435949674,2.8944498487715298,1.2067242545608683,6.19851720897677,3.6735263449696274,7.417073246107967,162.29460602100434,12.2414749812961,0.11459313843083113,16.49900066802754,1.3359466064307457,3.740774221887058,18.64671073069272,7.736632984669076,1.1659278897991172,False,37.75409082534151
21.3,0.18432,3636.8,4512.2,9.3767,26.405,42.424,2706.0,75.743,120.4,0.31501,80.152,48.82,2635.8,24.004,50.804,3102.8,22.53,66.309,245.68,342.09,94.608,77.304,32.175,8.8331,26.381,6.9432,18.794,1.6412,33.299,13.803,23.894,1.1485,18.567,2.3244,4.8585,2.3472,0.027528,0.80289,0.10138,53.718,42.895,62.633,53.366,17.766,62.013,22.087,37.581,34.628,48.395,50.925,40.881,19.06,6.102331927014292,163.1566258050783,5.013807344582703,2.3641955807046116,31.72316661606328,15.155354899604228,0.09553894686151877,1.1793579297789054,12.383949186622006,0.008125755805753736,17.427050592259953,4.069691064286737,3.3544260371803354,1.019212238097221,6.526367578909777,2.3894337434961894,1.005195649809271,2.75742553122582,23.31659372155952,19.506175552417343,3.7720466138108892,2.6963158470104895,0.28097675248970405,5.407930588797829,1.9636313229499285,0.45061827789791814,4.290129183966545,2.453544788223361,11.600984340079725,0.9005132511677102,0.08043620379085606,1.051441693852754,5.253379049827896,1.035434072108237,44.546336432169475,3.3963393042625465,5.481940579505425,4.114026656110042,4.644286526903389,3.220536431000322,0.21722377489517464,11.12991602360166,5.057104393569107,11.570386225384967,162.49488537751958,13.315683652899164,5.262120235675966,15.889543711272784,3.353809283406645,2.3894884001529624,20.529270314348366,3.856971131181121,2.543860965927133,False,36.706096316301384
